,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASE-MENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,"RESIDENTIAL
UNITS","COMMERCIAL
UNITS","TOTAL 
UNITS","LAND 
SQUARE FEET","GROSS 
SQUARE FEET",YEAR BUILT,TAX CLASS AT TIME OF SALE,"BUILDING CLASS
AT TIME OF SALE",SALE PRICE,SALE DATE
4,RICHMOND HILL,03 THREE FAMILY DWELLINGS,1,9334,29,,C0,87-48 126TH STREET,,11418,3,0,3,"2,000","2,350",1920,1,C0,0,1/19/23
4,RICHMOND HILL,03 THREE FAMILY DWELLINGS,1,9342,85,,C0,87-19 134TH STREET,,11418,3,0,3,"4,000","2,774",1920,1,C0,0,10/6/23
4,RICHMOND HILL,03 THREE FAMILY DWELLINGS,1,9344,45,,C0,89-17 117TH STREET,,11418,3,0,3,"4,600","3,090",1910,1,C0,0,8/2/23
4,RICHMOND HILL,03 THREE FAMILY DWELLINGS,1,9379,117,,C0,95-34 102ND STREET,,11416,3,0,3,"2,500","2,160",1920,1,C0,0,3/27/23
4,RICHMOND HILL,03 THREE FAMILY DWELLINGS,1,9406,43,,C0,97-29 104TH STREET,,11416,3,0,3,"3,700","3,627",2007,1,C0,0,3/15/23
4,RICHMOND HILL,03 THREE FAMILY DWELLINGS,1,9407,13,,C0,9708 106TH ST,,11416,3,0,3,"2,500","3,060",2007,1,C0,0,6/21/23
4,RICHMOND HILL,03 THREE FAMILY DWELLINGS,1,9413,45,,C0,95-92 112TH STREET,,11419,3,0,3,"2,000","2,920",1965,1,C0,0,2/1/23
4,RICHMOND HILL,03 THREE FAMILY DWELLINGS,1,9421,22,,C0,101-32 104TH STREET,,11416,3,0,3,"2,350","3,344",1970,1,C0,0,7/15/23
4,RICHMOND HILL,03 THREE FAMILY DWELLINGS,1,9421,55,,C0,101-33 103RD STREET,,11416,3,0,3,"2,350","3,128",1970,1,C0,0,1/4/23
4,RICHMOND HILL,03 THREE FAMILY DWELLINGS,1,9421,55,,C0,101-33 103RD STREET,,11416,3,0,3,"2,350","3,128",1970,1,C0,"800,000",5/3/23
4,RICHMOND HILL,03 THREE FAMILY DWELLINGS,1,9437,43,,C0,9431 LEFFERTS BLVD,,11419,3,0,3,"3,248","2,880",1960,1,C0,"990,000",1/24/23
4,RICHMOND HILL,03 THREE FAMILY DWELLINGS,1,9437,44,,C0,9429 LEFFERTS BLVD,,11419,3,0,3,"2,260","2,680",1960,1,C0,"980,000",1/20/23
4,RICHMOND HILL,03 THREE FAMILY DWELLINGS,1,9448,22,,C0,132-04 ATLANTIC AVENUE,,11419,3,0,3,"1,848","1,448",1920,1,C0,0,8/10/23
4,RICHMOND HILL,03 THREE FAMILY DWELLINGS,1,9454,38,,C0,95-21 118TH STREET,,11419,3,0,3,"1,840","2,640",1960,1,C0,"960,000",11/22/23
4,RICHMOND HILL,03 THREE FAMILY DWELLINGS,1,9469,31,,C0,126-01 101ST AVENUE,,11419,3,0,3,"1,872","3,180",2004,1,C0,0,9/20/23
4,RICHMOND HILL,03 THREE FAMILY DWELLINGS,1,9487,28,,C0,101-48 120TH STREET,,11419,3,0,3,"4,500","4,779",2008,1,C0,0,7/13/23
4,RICHMOND HILL,03 THREE FAMILY DWELLINGS,1,9502,54,,C0,102-21 134TH STREET,,11419,3,0,3,"2,690","3,000",2006,1,C0,"800,000",1/26/23
4,RICHMOND HILL,03 THREE FAMILY DWELLINGS,1,9506,35,,C0,103-68 103 STREET,,11417,3,0,3,"2,900","3,013",1960,1,C0,0,1/12/23
4,RICHMOND HILL,03 THREE FAMILY DWELLINGS,1,9520,1,,C0,115-04 103RD AVENUE,,11419,3,0,3,"4,000","3,378",1920,1,C0,"990,000",11/3/23
4,RICHMOND HILL,03 THREE FAMILY DWELLINGS,1,9538,43,,B2,115-07 107TH AVENUE,,11419,2,0,2,"2,550","2,400",1925,1,C0,"920,000",8/21/23
4,RICHMOND HILL,03 THREE FAMILY DWELLINGS,1,9559,12,,C0,103-12 123RD STREET,,11419,3,0,3,"3,990","2,765",1915,1,C0,0,10/31/23
4,RICHMOND HILL,03 THREE FAMILY DWELLINGS,1,9578,87,,C0,104-11 124TH STREET,,11419,3,0,3,"4,000","2,850",1935,1,C0,0,3/24/23
4,RICHMOND HILL,03 THREE FAMILY DWELLINGS,1,9602,13,,C0,107-14 123RD STREET,,11419,3,0,3,"2,342","1,938",1920,1,C0,0,2/6/23
4,RICHMOND HILL,03 THREE FAMILY DWELLINGS,1,9602,13,,C0,107-14 123RD STREET,,11419,3,0,3,"2,342","1,938",1920,1,C0,0,2/28/23
4,RICHMOND HILL,05 TAX CLASS 1 VACANT LAND,1B,9208,139,,V0,N/A PARK LANE SOUTH,,11418,0,0,0,"5,660",0,2023,1,V0,"650,000",3/24/23
4,RICHMOND HILL,05 TAX CLASS 1 VACANT LAND,1B,9225,51,,V0,8623A 111 STREET,,11418,0,0,0,"2,500",0,,1,V0,10,8/24/23
4,RICHMOND HILL,05 TAX CLASS 1 VACANT LAND,1B,9394,34,,V0,95-015A 108TH STREET,,11419,0,0,0,"2,521",0,,1,V0,0,11/28/23
4,RICHMOND HILL,05 TAX CLASS 1 VACANT LAND,1B,9423,161,,V0,101-45A 105TH STREET,,11416,0,0,0,"1,100",0,,1,V0,"13,000",5/22/23
4,RICHMOND HILL,05 TAX CLASS 1 VACANT LAND,1B,9591,38,,V0,N/A VAN SICLEN STREET,,11419,0,0,0,"3,325",0,,1,V0,"250,000",9/28/23
4,RICHMOND HILL,05 TAX CLASS 1 VACANT LAND,1B,9611,52,,V0,N/A 131ST STREET,,11419,0,0,0,"3,904",0,2023,1,V0,"525,000",3/3/23
4,RICHMOND HILL,06 TAX CLASS 1 - OTHER,1,9375,50,,G0,89-13 121ST STREET,,11418,0,0,0,"2,200",0,1950,1,G0,0,4/19/23
4,RICHMOND HILL,06 TAX CLASS 1 - OTHER,1,9379,17,,G0,95-28 102ND STREET,,11416,0,0,0,"1,900",0,1950,1,G0,0,3/27/23
4,RICHMOND HILL,06 TAX CLASS 1 - OTHER,1,9406,20,,G0,97-34 105TH STREET,,11416,0,0,0,"2,439",0,1950,1,G0,"1,200,000",10/27/23
4,RICHMOND HILL,07 RENTALS - WALKUP APARTMENTS,2,9222,42,,C1,85-29 114TH STREET,,11418,16,0,16,"8,150","16,281",1943,2,C1,"3,200,000",9/12/23
4,RICHMOND HILL,07 RENTALS - WALKUP APARTMENTS,2A,9273,70,,C3,86-34 120TH STREET,,11418,4,0,4,"2,100","3,780",1986,2,C3,0,12/28/23
4,RICHMOND HILL,07 RENTALS - WALKUP APARTMENTS,2A,9273,87,,C3,86-17 LEFFERTS BOULEVARD,,11418,4,0,4,"5,000","1,664",1931,2,C3,"1,200,000",2/27/23
4,RICHMOND HILL,07 RENTALS - WALKUP APARTMENTS,2A,9276,76,,C2,86-30 123RD STREET,,11418,6,0,6,"3,600","4,320",1931,2,C2,0,7/11/23
4,RICHMOND HILL,07 RENTALS - WALKUP APARTMENTS,2A,9276,80,,C2,86-40 123RD STREET,,11418,6,0,6,"3,578","4,320",1931,2,C2,"900,000",9/28/23
4,RICHMOND HILL,07 RENTALS - WALKUP APARTMENTS,2A,9290,64,,C2,104-19 89TH AVENUE,,11418,5,0,5,"2,242","2,120",1920,2,C2,"650,000",7/21/23
4,RICHMOND HILL,07 RENTALS - WALKUP APARTMENTS,2A,9300,93,,C3,87-20 111TH STREET,,11418,4,0,4,"2,500","3,465",1930,2,C3,0,8/31/23
4,RICHMOND HILL,07 RENTALS - WALKUP APARTMENTS,2A,9303,19,,C2,87-32 114TH STREET,,11418,6,0,6,"2,500","4,800",1930,2,C2,0,3/10/23
4,RICHMOND HILL,07 RENTALS - WALKUP APARTMENTS,2A,9303,19,,C2,87-32 114TH STREET,,11418,6,0,6,"2,500","4,800",1930,2,C2,"975,000",3/1/23
4,RICHMOND HILL,07 RENTALS - WALKUP APARTMENTS,2A,9359,4,,C3,91-15 130TH STREET,,11418,4,0,4,"2,500","3,150",1930,2,C3,0,6/29/23
4,RICHMOND HILL,07 RENTALS - WALKUP APARTMENTS,2,9430,7,,C7,112-18 101ST AVENUE,,11419,10,5,15,"5,011","22,615",2007,2,C7,"5,573,475",3/1/23
4,RICHMOND HILL,07 RENTALS - WALKUP APARTMENTS,2A,9457,30,,C3,119-07 101ST AVENUE,,11419,4,0,4,"2,331","3,000",1915,2,C3,0,4/21/23
4,RICHMOND HILL,07 RENTALS - WALKUP APARTMENTS,2A,9468,21,,C2,125-19 101ST AVENUE,,11419,5,0,5,"1,865","3,240",1925,2,C2,0,5/11/23
4,RICHMOND HILL,07 RENTALS - WALKUP APARTMENTS,2A,9499,22,,C3,101-44 132ND STREET,,11419,4,0,4,"2,523","2,616",1920,2,C3,0,5/1/23
4,RICHMOND HILL,07 RENTALS - WALKUP APARTMENTS,2A,9524,3,,C3,103-06 LIBERTY AVENUE,,11417,4,0,4,"1,560","2,410",1920,2,C3,0,1/23/23
4,RICHMOND HILL,07 RENTALS - WALKUP APARTMENTS,2A,9538,10,,C2,104-14 116TH STREET,,11419,6,0,6,"3,134","4,420",1931,2,C2,"850,000",3/10/23
4,RICHMOND HILL,07 RENTALS - WALKUP APARTMENTS,2B,9559,20,,C1,103-26 123RD STREET,,11419,8,0,8,"6,270","5,958",1931,2,C1,0,9/26/23
4,RICHMOND HILL,07 RENTALS - WALKUP APARTMENTS,2A,9583,80,,C3,104-17 129TH STREET,,11419,4,0,4,"2,500","2,920",1931,2,C3,0,8/9/23
4,RICHMOND HILL,07 RENTALS - WALKUP APARTMENTS,2A,9591,51,,C5,105-07 131ST STREET,,11419,5,0,5,"2,000","1,860",1920,2,C5,"441,090",9/11/23
4,RICHMOND HILL,10 COOPS - ELEVATOR APARTMENTS,2,9186,49,,D4,"86-03 102ND STREET, 5G",,11418,,,,,,1927,2,D4,0,11/27/23
4,RICHMOND HILL,10 COOPS - ELEVATOR APARTMENTS,2,9204,9,,D4,"86-10 109 STREET, BB1",,11418,,,,,,1928,2,D4,"260,000",6/2/23
4,RICHMOND HILL,10 COOPS - ELEVATOR APARTMENTS,2,9204,9,,D4,"86-10 109 STREET, F5",,11418,,,,,,1928,2,D4,"235,000",9/11/23
4,RICHMOND HILL,10 COOPS - ELEVATOR APARTMENTS,2,9204,9,,D4,"86-10 109TH STREET, DD4",,11418,,,,,,1928,2,D4,"200,000",7/14/23
4,RICHMOND HILL,10 COOPS - ELEVATOR APARTMENTS,2,9204,9,,D4,"86-10 109TH STREET, EE2",,11418,,,,,,1928,2,D4,"290,000",2/9/23
4,RICHMOND HILL,10 COOPS - ELEVATOR APARTMENTS,2,9204,9,,D4,"86-10 109TH STREET, F4",,11418,,,,,,1928,2,D4,"205,000",8/28/23
4,RICHMOND HILL,14 RENTALS - 4-10 UNIT,2B,9187,38,,S5,102-45 JAMAICA AVENUE,,11418,6,1,7,"3,088","7,616",2007,2,S5,"2,050,000",5/18/23
4,RICHMOND HILL,14 RENTALS - 4-10 UNIT,2A,9289,34,,S4,106-10 JAMAICA AVENUE,,11418,4,1,5,"2,183","3,480",1925,2,S4,0,5/9/23
4,RICHMOND HILL,14 RENTALS - 4-10 UNIT,2A,9299,82,,S4,109-20 JAMAICA AVENUE,,11418,4,1,5,"2,027","4,536",1930,2,S4,0,2/22/23
4,RICHMOND HILL,14 RENTALS - 4-10 UNIT,2A,9393,1,,S9,109-02 ATLANTIC AVENUE,,11419,2,2,4,"9,506","4,000",1920,2,S9,"3,250,000",4/25/23
4,RICHMOND HILL,14 RENTALS - 4-10 UNIT,2A,9430,6,,S9,112-16 101ST AVENUE,,11419,2,2,4,"2,505","7,539",2008,2,S9,"5,573,475",3/1/23
4,RICHMOND HILL,14 RENTALS - 4-10 UNIT,2A,9457,41,,S3,97-19 LEFFERTS BOULEVARD,,11419,3,1,4,"3,938","2,772",1920,2,S3,0,12/31/23
4,RICHMOND HILL,14 RENTALS - 4-10 UNIT,2A,9493,5,,S3,12610 101ST AVENUE,,11419,3,1,4,"2,000","2,800",1930,2,S3,"1,025,000",10/19/23
4,RICHMOND HILL,14 RENTALS - 4-10 UNIT,2B,9513,36,,S9,108-01 LIBERTY AVE,,11419,5,2,7,"1,894","3,280",1931,2,S9,0,5/11/23
4,RICHMOND HILL,14 RENTALS - 4-10 UNIT,2A,9516,29,,S4,111-03 LIBERTY AVENUE,,11419,4,1,5,"1,960","3,300",1920,2,S4,0,11/2/23
4,RICHMOND HILL,14 RENTALS - 4-10 UNIT,2A,9562,29,,S3,125-05 LIBERTY AVENUE,,11419,3,1,4,"1,960","2,800",1929,2,S3,0,4/10/23
4,RICHMOND HILL,14 RENTALS - 4-10 UNIT,2B,9570,1,,S9,116-02 LIBERTY AVENUE,,11419,4,3,7,"2,240","4,800",1931,2,S9,"1,850,000",12/21/23
4,RICHMOND HILL,14 RENTALS - 4-10 UNIT,2A,9570,4,,S4,116-08 LIBERTY AVENUE,,11419,4,1,5,"1,780","3,780",1931,2,S4,0,7/5/23
4,RICHMOND HILL,21 OFFICE BUILDINGS,4,9554,34,,O8,116-03 LIBERTY AVENUE,,11419,2,1,3,"1,620","2,760",1931,4,O8,0,2/13/23
4,RICHMOND HILL,22 STORE BUILDINGS,4,9275,162,,K2,121-15 JAMAICA AVENUE,,11418,0,2,2,"1,050","2,080",2004,4,K2,"975,000",12/1/23
4,RICHMOND HILL,22 STORE BUILDINGS,4,9326,4,,K1,116-10 JAMAICA AVENUE,,11418,0,1,1,"1,997","1,800",1930,4,K1,"850,000",4/28/23
4,RICHMOND HILL,22 STORE BUILDINGS,4,9328,15,,K4,87-22 LEFFERTS BOULEVARD,,11418,1,1,2,"1,860","2,600",1900,4,K4,"880,000",4/26/23
4,RICHMOND HILL,22 STORE BUILDINGS,4,9389,4,,K1,107-20 ATLANTIC AVE,,11416,0,5,5,"15,032","6,000",1960,4,K1,0,4/28/23
4,RICHMOND HILL,22 STORE BUILDINGS,4,9389,4,,K1,107-20 ATLANTIC AVENUE,,11416,0,5,5,"15,032","6,000",1960,4,K1,0,10/27/23
4,RICHMOND HILL,22 STORE BUILDINGS,4,9405,33,,K4,103-11 101ST AVENUE,,11416,1,1,2,"1,703","2,840",1910,4,K4,"955,000",4/17/23
4,RICHMOND HILL,22 STORE BUILDINGS,4,9472,30,,K4,127-01 101ST AVENUE,,11419,1,1,2,"1,873","2,800",1910,4,K4,"910,000",11/28/23
4,RICHMOND HILL,22 STORE BUILDINGS,4,9491,6,,K4,124-12 101ST AVENUE,,11419,1,1,2,"1,800","2,720",1915,4,K4,"640,000",6/26/23
4,RICHMOND HILL,22 STORE BUILDINGS,4,9503,51,,K4,135-03 LIBERTY AVENUE,,11419,1,1,2,"1,152","1,944",1925,4,K4,"895,000",11/28/23
4,RICHMOND HILL,22 STORE BUILDINGS,4,9503,51,,K4,13503 LIBERTY AVENUE,,11419,1,1,2,"1,152","1,944",1925,4,K4,"4,606",8/18/23
4,RICHMOND HILL,22 STORE BUILDINGS,4,9509,51,,K4,105-15 LIBERTY AVENUE,,11417,2,1,3,"1,800","2,600",1931,4,K4,"700,000",10/27/23
4,RICHMOND HILL,22 STORE BUILDINGS,4,9528,10,,K4,105-20 LIBERTY AVENUE,,11417,1,1,2,"2,090","2,539",1931,4,K4,0,7/18/23
4,RICHMOND HILL,22 STORE BUILDINGS,4,9531,4,,K1,108-08 LIBERTY AVE,,11419,0,1,1,"9,400","8,330",1931,4,K1,0,3/28/23
4,RICHMOND HILL,22 STORE BUILDINGS,4,9531,4,,K1,108-16 LIBERTY AVENUE,,11419,0,1,1,"9,400","8,330",1931,4,K1,0,5/11/23
4,RICHMOND HILL,22 STORE BUILDINGS,4,9554,31,,K4,116-09 LIBERTY AVENUE,,11419,4,1,5,"3,820","6,455",1950,4,K4,0,8/25/23
4,RICHMOND HILL,22 STORE BUILDINGS,4,9574,8,,K2,120-16 LIBERTY AVENUE,,11419,0,2,2,"1,840","2,400",1931,4,K2,"1,810,000",1/26/23
4,RICHMOND HILL,22 STORE BUILDINGS,4,9578,1,,K1,124-02 LIBERTY AVE,,11419,0,1,1,"1,632","1,400",1931,4,K1,0,3/24/23
4,RICHMOND HILL,22 STORE BUILDINGS,4,9581,9,,K2,127-18 LIBERTY AVENUE,,11419,0,2,2,"1,360","2,050",1931,4,K2,"963,840",11/30/23
4,RICHMOND HILL,27 FACTORIES,4,9330,1,,F5,120-08 JAMAICA AVENUE,,11418,0,1,1,"16,947","35,600",1902,4,F5,"18,000,000",10/12/23
4,RICHMOND HILL,27 FACTORIES,4,9330,8,,F4,120-20 JAMAICA AVENUE,,11418,0,1,1,"5,650","11,300",1937,4,F4,"18,000,000",10/12/23
4,RICHMOND HILL,27 FACTORIES,4,9356,25,,F4,91-20 130TH STREET,,11418,0,0,0,"10,000","9,800",1931,4,F4,0,7/31/23
4,RICHMOND HILL,27 FACTORIES,4,9356,25,,F4,91-20 130TH STREET,,11418,0,0,0,"10,000","9,800",1931,4,F4,"2,050,000",2/21/23
4,RICHMOND HILL,29 COMMERCIAL GARAGES,4,9330,10,,G7,120-30 JAMAICA AVENUE,,11418,0,0,0,"5,300",0,,4,G7,"18,000,000",10/12/23
4,RICHMOND HILL,29 COMMERCIAL GARAGES,4,9330,12,,G7,87-14 121ST STREET,,11418,0,0,0,"4,600",0,,4,G7,"18,000,000",10/12/23
4,RICHMOND HILL,29 COMMERCIAL GARAGES,4,9334,8,,G1,125-18 JAMAICA AVENUE,,11418,0,1,1,"1,840","1,800",1930,4,G1,"375,000",6/15/23
4,RICHMOND HILL,30 WAREHOUSES,4,9349,31,,E1,117-17 ATLANTIC AVENUE,,11418,0,1,1,"12,022","12,000",1931,4,E1,"3,400,000",10/3/23
4,RICHMOND HILL,30 WAREHOUSES,4,9358,19,,E1,130-30 90TH AVENUE,,11418,0,1,1,"3,750","7,500",1972,4,E1,"1,575,000",7/12/23
4,RICHMOND HILL,30 WAREHOUSES,4,9503,1,,E1,101-10 VAN WYCK EXPRESSWAY,,11419,0,2,2,"41,939","34,300",1930,4,E1,0,12/8/23
4,RICHMOND HILL,31 COMMERCIAL VACANT LAND,4,9414,48,,V1,112-15 101ST AVENUE,,11419,0,0,0,"4,005",0,,4,V1,0,2/22/23
4,RIDGEWOOD,01 ONE FAMILY DWELLINGS,1,3396,9,,A5,203 ONDERDONK AVE,,11385,1,0,1,"1,980",898,1950,1,A5,"1,240,000",4/14/23
4,RIDGEWOOD,01 ONE FAMILY DWELLINGS,1,3396,50,,A5,1871 WILLOUGHBY AVENUE,,11385,1,0,1,"2,103","1,266",1940,1,A5,"1,210,008",9/28/23
4,RIDGEWOOD,01 ONE FAMILY DWELLINGS,1,3402,32,,S1,18-84 STANHOPE STREET,,11385,1,1,2,"3,000","1,944",1920,1,S1,"1,200,000",5/18/23
4,RIDGEWOOD,01 ONE FAMILY DWELLINGS,1,3416,40,,A5,1735 STARR STREET,,11385,1,0,1,"1,800","1,260",1930,1,A5,"1,170,000",6/22/23
4,RIDGEWOOD,01 ONE FAMILY DWELLINGS,1,3417,92,,A5,1724 STARR STREET,,11385,1,0,1,"1,800","1,512",1945,1,A5,0,5/19/23
4,RIDGEWOOD,01 ONE FAMILY DWELLINGS,1,3420,14,,A5,17-27 SUYDAM STREET,,11385,1,0,1,"1,802","1,332",1945,1,A5,"1,242,500",4/4/23
4,RIDGEWOOD,01 ONE FAMILY DWELLINGS,1,3420,29,,A5,17-01 SUYDAM STREET,,11385,1,0,1,"1,910","1,292",1945,1,A5,0,12/22/23
4,RIDGEWOOD,01 ONE FAMILY DWELLINGS,1,3420,34,,A5,1710 WILLOUGHBY AVENUE,,11385,1,0,1,"1,802","1,332",1945,1,A5,"1,117,500",4/4/23
4,RIDGEWOOD,01 ONE FAMILY DWELLINGS,1,3424,20,,A5,1753 DEKALB AVENUE,,11385,1,0,1,"1,817","1,152",1940,1,A5,0,4/5/23
4,RIDGEWOOD,01 ONE FAMILY DWELLINGS,1,3424,42,,A5,1722 HART STREET,,11385,1,0,1,"1,601",960,1940,1,A5,"1,051,500",8/3/23
4,RIDGEWOOD,01 ONE FAMILY DWELLINGS,1,3441,37,,A5,17-35 LINDEN STREET,,11385,1,0,1,"2,003","1,836",1931,1,A5,"2,749,000",6/28/23
4,RIDGEWOOD,01 ONE FAMILY DWELLINGS,1,3458,10,,S1,703 SENECA AVENUE,,11385,1,1,2,"1,665","1,140",1920,1,S1,"715,000",3/17/23
4,RIDGEWOOD,01 ONE FAMILY DWELLINGS,4,3548,23,,V1,16-24 JEFFERSON AVENUE,,11385,0,0,0,"2,500",0,1910,1,A2,"1,225,000",8/9/23
4,RIDGEWOOD,01 ONE FAMILY DWELLINGS,1,3565,44,,A5,1723 NORMAN STREET,,11385,1,0,1,"1,917","1,558",1925,1,A5,0,4/26/23
4,RIDGEWOOD,01 ONE FAMILY DWELLINGS,1,3569,44,,A1,58-65 78TH AVENUE,,11385,1,0,1,"2,520","2,055",1950,1,A1,0,11/26/23
4,RIDGEWOOD,01 ONE FAMILY DWELLINGS,1,3569,47,,A2,58-59 78TH AVENUE,,11385,1,0,1,"2,520",931,1930,1,A2,"715,000",10/30/23
4,RIDGEWOOD,01 ONE FAMILY DWELLINGS,1,3571,38,,A5,58-52 79TH AVENUE,,11385,1,0,1,"1,617","2,029",1965,1,A5,0,10/25/23
4,RIDGEWOOD,01 ONE FAMILY DWELLINGS,1,3579,106,,A9,75-12 60TH PLACE,,11385,1,0,1,"1,584","1,215",1901,1,A9,0,12/28/23
4,RIDGEWOOD,01 ONE FAMILY DWELLINGS,1,3582,8,,A1,6016 78TH AVENUE,,11385,1,0,1,"4,107","1,008",1920,1,A1,0,4/20/23
4,RIDGEWOOD,01 ONE FAMILY DWELLINGS,1,3582,38,,A5,60-23 COOPER AVENUE,,11385,1,0,1,"1,992","1,344",1925,1,A5,"849,000",9/27/23
4,RIDGEWOOD,01 ONE FAMILY DWELLINGS,1,3584,45,,A5,75-11 60TH PLACE,,11385,1,0,1,"2,000","1,312",1920,1,A5,0,3/21/23
4,RIDGEWOOD,01 ONE FAMILY DWELLINGS,1,3602,10,,S1,65-20 METROPOLITAN AVENUE,,11379,1,1,2,"6,100","2,080",1935,1,S1,0,1/26/23
4,RIDGEWOOD,02 TWO FAMILY DWELLINGS,1,3361,49,,B2,3-35 GRANDVIEW AVENUE,,11385,2,0,2,"1,877","2,310",2006,1,B2,"1,200,000",9/7/23
4,RIDGEWOOD,02 TWO FAMILY DWELLINGS,1,3362,1,,B1,21-02 RENE COURT,,11385,2,0,2,"2,000","1,656",1950,1,B1,0,1/2/23
4,RIDGEWOOD,02 TWO FAMILY DWELLINGS,1,3362,9,,B1,21-18 RENE COURT,,11385,2,0,2,"2,000","2,886",1910,1,B1,"1,030,000",12/26/23
4,RIDGEWOOD,02 TWO FAMILY DWELLINGS,1,3365,2,,B1,22-05 HIMROD STREET,,11385,2,0,2,"2,400","2,360",1930,1,B1,0,11/17/23
4,RIDGEWOOD,02 TWO FAMILY DWELLINGS,1,3365,3,,B1,22-03 HIMROD STREET,,11385,2,0,2,"2,400","2,360",1930,1,B1,0,5/17/23
4,RIDGEWOOD,02 TWO FAMILY DWELLINGS,1,3365,138,,S2,55-44 METROPOLITAN AVENUE,,11385,2,1,3,"2,042","3,122",1930,1,S2,0,10/11/23
4,RIDGEWOOD,02 TWO FAMILY DWELLINGS,1,3366,7,,B1,22-04 HIMROD STREET,,11385,2,0,2,"2,400","2,160",1930,1,B1,"1,125,000",3/30/23
4,RIDGEWOOD,02 TWO FAMILY DWELLINGS,1,3366,8,,B1,22-06 HIMROD STREET,,11385,2,0,2,"2,400","2,160",1930,1,B1,0,11/17/23
4,RIDGEWOOD,02 TWO FAMILY DWELLINGS,1,3366,15,,B1,22-22 HIMROD STREET,,11385,2,0,2,"2,400","2,160",1930,1,B1,"450,000",12/18/23
4,RIDGEWOOD,02 TWO FAMILY DWELLINGS,1,3366,24,,B1,22-34 HIMROD STREET,,11385,2,0,2,"2,800","2,160",1930,1,B1,"1,450,000",6/28/23
4,RIDGEWOOD,02 TWO FAMILY DWELLINGS,1,3366,47,,B1,2241 HARMAN STREET,,11385,2,0,2,"2,800","2,160",1930,1,B1,"1,345,000",3/21/23
4,RIDGEWOOD,02 TWO FAMILY DWELLINGS,1,3366,50,,B1,2235 HARMAN STREET,,11385,2,0,2,"2,400","2,160",1930,1,B1,"1,200,000",5/25/23
4,RIDGEWOOD,02 TWO FAMILY DWELLINGS,1,3366,62,,B1,2211 HARMAN STREET,,11385,2,0,2,"2,400","2,160",1930,1,B1,"1,150,000",5/1/23
4,RIDGEWOOD,02 TWO FAMILY DWELLINGS,1,3369,40,,B1,2149 GREENE AVENUE,,11385,2,0,2,"2,027","1,920",1925,1,B1,0,3/14/23
4,RIDGEWOOD,02 TWO FAMILY DWELLINGS,1,3370,43,,B2,21-49 BUTLER AVENUE,,11385,2,0,2,"1,858","1,944",1901,1,B2,0,11/8/23
4,RIDGEWOOD,02 TWO FAMILY DWELLINGS,1,3372,35,,B1,2154 BLEECKER STREET,,11385,2,0,2,"2,000","2,280",1910,1,B1,"955,500",2/16/23
4,RIDGEWOOD,02 TWO FAMILY DWELLINGS,1,3372,37,,B1,21-58 BLEECKER STREET,,11385,2,0,2,"1,188","2,260",1910,1,B1,"675,000",12/20/23
4,RIDGEWOOD,02 TWO FAMILY DWELLINGS,1,3379,50,,B1,20-41 HIMROD STREET,,11385,2,0,2,"1,900","2,138",1910,1,B1,"1,040,000",5/16/23
4,RIDGEWOOD,02 TWO FAMILY DWELLINGS,1,3384,21,,B1,20-16 MENAHAN STREET,,11385,2,0,2,"3,000","2,002",1910,1,B1,"1,190,000",8/4/23
4,RIDGEWOOD,02 TWO FAMILY DWELLINGS,1,3386,18,,B1,19-16 STANHOPE STREET,,11385,2,0,2,"2,200","1,848",1965,1,B1,0,6/30/23
4,RIDGEWOOD,02 TWO FAMILY DWELLINGS,1,3386,43,,B1,404 FAIRVIEW AVENUE,,11385,2,0,2,"1,965","1,848",1965,1,B1,0,1/25/23
4,RIDGEWOOD,02 TWO FAMILY DWELLINGS,1,3387,4,,B1,461 WOODWARD AVENUE,,11385,2,0,2,"1,817","2,916",1901,1,B1,0,9/28/23
4,RIDGEWOOD,02 TWO FAMILY DWELLINGS,1,3387,50,,B3,470 FAIRVIEW AVENUE,,11385,2,0,2,"2,375","2,200",1920,1,B3,"600,000",12/13/23
4,RIDGEWOOD,02 TWO FAMILY DWELLINGS,1,3389,48,,S2,516 FAIRVIEW AVENUE,,11385,2,1,3,"2,333","3,000",1931,1,S2,0,5/25/23
4,RIDGEWOOD,02 TWO FAMILY DWELLINGS,1,3389,48,,S2,516 FAIRVIEW AVENUE,,11385,2,1,3,"2,333","3,000",1931,1,S2,"2,482,910",5/17/23
4,RIDGEWOOD,02 TWO FAMILY DWELLINGS,1,3391,12,,S2,575 WOODWARD AVENUE,,11385,2,1,3,"2,000","3,460",1910,1,S2,"900,000",12/13/23
4,RIDGEWOOD,02 TWO FAMILY DWELLINGS,1,3391,33,,B1,15 ST JOHNS ROAD,,11385,2,0,2,"1,627","1,870",1901,1,B1,0,6/27/23
4,RIDGEWOOD,02 TWO FAMILY DWELLINGS,1,3396,1,,B3,18-59 WILLOUGHBY AVENUE,,11385,2,0,2,"1,959","1,266",1940,1,B3,0,5/19/23
